epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.4317656836724146,0.5536108985802941,1.3941419528135437,0.6016364988842053,0.001
2,1.3841076051358878,0.6335968715463742,1.3767199378435706,0.6350607488222167,0.0009938503261272714
3,1.2151900375719369,0.7004059338604097,1.73018887922068,0.4651624101165386,0.0009755527298894294
4,1.0937517267764045,0.7622417750573833,0.9173456218028051,0.8330771138110588,0.0009455577588320898
5,1.01591552097376,0.8051942531667091,0.9024210130373242,0.8568311430696752,0.0009046039886902864
6,0.9670070916487734,0.8335989968545439,0.8970008440949383,0.8577237788246963,0.0008536998372026805
7,0.9298918652086551,0.8536300263538213,0.8855886948484065,0.8630795933548228,0.0007940987335200904
8,0.9044388205403324,0.8678270849273144,0.801783019140226,0.9110339697495661,0.0007272682546199037
9,0.879443721641319,0.8802813908016662,0.9003312191891073,0.8676915447557649,0.0006548539886902864
10,0.8673413313591469,0.8842769701606733,1.1727162892665337,0.7581453012645674,0.0005786390152875954
11,0.8450115886886216,0.8942340389356457,1.0411807265111421,0.764244978923878,0.0005005000000000001
12,0.8348315636296667,0.8991435008076171,0.930239403658696,0.848251921646417,0.00042236098471240487
13,0.8190404720871077,0.9050518575193403,0.7477522305481019,0.9235308703198611,0.0003461460113097139
14,0.8100157544836446,0.9073153107200544,0.7338502795531322,0.9232333250681874,0.00027373174538009644
15,0.8017586536536379,0.9102907421576129,0.7177509334759531,0.9292338209769403,0.00020690126647990973
16,0.7926953826886622,0.9143925869251042,0.8063892167435667,0.898537069179271,0.00014730016279731955
17,0.7862767213503439,0.9178462127008417,0.7042807406714676,0.9341929085048352,9.639601130971382e-05
18,0.7801604469211838,0.9191639037660461,0.7026669445535606,0.9334490453756509,5.544224116791029e-05
19,0.7766727409394817,0.9211404403638528,0.7012910900534515,0.9355318621373667,2.5447270110570814e-05
20,0.7742262515832826,0.9219268043866361,0.6998699567999581,0.9359285891395983,7.149673872728739e-06
21,1.0204285947652048,0.8167027969055513,0.8449111743035992,0.8917431192660551,0.001
22,0.9160840961789838,0.8683052792654935,0.9752673196638898,0.8277212992809323,0.0009984602081996976
23,0.88688490201875,0.881280285641418,1.0980108381145326,0.7482767170840565,0.0009938503261272714
24,0.8685746875677163,0.8879750063759245,3.2946876579202375,0.2794445821968758,0.0009861987752386395
25,0.8514500997468423,0.8945422086202499,0.9606189996765235,0.8131415819489214,0.0009755527298894294
26,0.8415193600353817,0.8983890164073791,0.8316398030470714,0.8922390280188446,0.0009619778264893878
27,0.830397134855634,0.9025227407974157,0.8448844097992518,0.8577237788246963,0.0009455577588320898
28,0.8264973053242655,0.9021508118677208,0.8279483228175539,0.8942226630300025,0.0009263937620948692
29,0.8178157084989252,0.9050518575193403,0.8309482834340916,0.891792710141334,0.0009046039886902864
