epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr
1,4.446370717448097,0.030689449970245686,4.227834449085147,0.0034217703942474587,0.007809844633009606,0.001
2,2.673038407186054,0.051698121227578,4.119607792260066,0.012943218447805604,0.02246351310179255,0.0009998904513956854
3,2.531354950934276,0.07996471988438324,4.213767540782963,0.013637490701710886,0.026055830771936694,0.00099956185363438
4,2.3812245148679265,0.10627603502507864,4.005427845719137,0.05554178031242252,0.09348455116470661,0.0009990143508499217
5,2.262097019935601,0.1478576893649579,3.853741863032236,0.1086040168608976,0.21778530046710318,0.0009982481831951274
6,2.1669242292361366,0.23182861514919664,3.91919366080797,0.05931068683362262,0.15816886045913217,0.0009972636867364526
7,2.0899783724031105,0.2936325767236249,3.9339742337507553,0.1477312174559881,0.22841844163710456,0.0009960612933065818
8,2.0129814723980504,0.36029286746578254,3.6321799000409705,0.31648896603025045,0.22447649319444618,0.0009946415303150127
9,1.925217283873658,0.45986355521550626,3.629170641022996,0.4681378626332755,0.254873661115485,0.0009930050205167172
10,1.8568322139360727,0.516630536427782,3.4720542489403448,0.48073394495412847,0.4034827498257611,0.00099115248173898
11,1.8251271909630888,0.5543547564396838,5.059866932205193,0.15462434911976197,0.1715412797323422,0.0009890847265665358
12,1.776702272479534,0.5813886763580719,3.2007369741387324,0.690751301760476,0.4702018129856556,0.0009868026619851433
13,1.7383281605529266,0.5988799625945762,3.222194010467113,0.7537813042400199,0.412298447815934,0.000984307288983751
14,1.712077147598059,0.6228321856669217,4.200262121062937,0.2336226134391272,0.28821416473870537,0.0009815997021154301
15,1.6681041224902964,0.6443509308849783,3.2297443484479667,0.7146045127696504,0.32444335335835806,0.0009786810890172674
16,1.6422414366590685,0.6658059168579444,3.2804956101318936,0.7073146541036449,0.39549484961151576,0.0009755527298894293
17,1.607248673418352,0.6854756439683755,3.115114145139415,0.8184973964790478,0.46396900784733125,0.0009722159969336218
18,1.5810909479600601,0.6988650854373885,3.108676543875424,0.7887924621869576,0.4808170752620459,0.0009686723537511998
19,1.5516826916965185,0.7164201309189833,3.88466384413814,0.5036449293330028,0.1118035704314445,0.0009649233547011815
20,1.5593798484849268,0.7342302133809402,3.2114461276184203,0.7454004463178775,0.47788204932474754,0.0009609706442184559
21,1.5052161451242594,0.7469395562356542,5.667774008569545,0.16032729977684107,0.24016162417063822,0.000956815956092479
22,1.482578850619436,0.7598295502847913,3.1706198777213688,0.6920406645177287,0.4028400537342017,0.0009524611127067767
23,1.451627414323618,0.7743560316245856,3.5157915906222734,0.5104388792462187,0.46712185891816854,0.0009479080242395866
24,1.4268655695498096,0.7867572047946952,3.219445641000011,0.7165881477808084,0.36906466591504733,0.0009431586878259915
25,1.412001524451516,0.796650514324577,2.9962399129680746,0.833820976940243,0.5431380534479108,0.0009382151866819096
26,1.4077089412129473,0.8068519935390631,10.247639878346552,0.019290850483511035,0.1378246724050158,0.0009330796891903268
27,1.3880638125234037,0.8127497237099379,4.450675409933251,0.27086536077361767,0.31090272903059224,0.0009277544479501729
28,1.364382029593138,0.8177867040720904,3.7319716745116946,0.544854946689809,0.37756448906136736,0.0009222417987882563
29,1.35360302039781,0.821846042676188,4.6449158329659825,0.3066699727250186,0.2533937635665502,0.0009165441597346945
30,1.3415392889494515,0.8301028649154127,3.621775180626057,0.5680138854450781,0.4310408830322979,0.000910664029962285
31,1.3433325557109603,0.8354798945847148,5.088430853904462,0.3577981651376147,0.08314967531131248,0.000904603988690286
32,1.3208912237762929,0.8394010881577829,4.540754998625877,0.3524919414827672,0.13047339286825752,0.0008983666940530858
33,1.3074304814911473,0.8431203774547309,4.53176782218097,0.3196131911728242,0.3449584063101581,0.0008919548819342568
34,1.2948361813469746,0.8506439683754144,3.300089828600932,0.6497892387800644,0.32068338047880024,0.0008853713647665065
35,1.285309964050031,0.8509733911417156,2.9613141264420064,0.8580709149516489,0.5205835710080454,0.0008786190302980521
36,1.286239108453141,0.856084757289807,6.231108954855505,0.046268286635259115,0.07181383537635379,0.0008717008403259583
37,1.2767191365960402,0.8603247470883278,3.3546999878603145,0.6856434416067444,0.415147990181345,0.0008646198293969948
38,1.2599211936599795,0.8658824279520531,3.0164850725419403,0.8161666253409373,0.5003676683414662,0.0008573791034765851
39,1.259911952735838,0.8669557085777437,2.896184621943808,0.8676915447557649,0.5177041541671984,0.000849981838586426
40,1.250411214425553,0.8692829210235484,3.9470516022280906,0.5789238780064468,0.20536553583595915,0.0008424312794113799
41,1.2311668662932478,0.8735760435263114,2.771422465114182,0.9180758740391768,0.5919798054692085,0.0008347307378762496
42,1.2292007673742373,0.8739160928334608,7.9680094040861915,0.06079841309199108,0.1264542838659873,0.0008268835916930577
43,1.227751100548755,0.8791762305534302,2.9734719468203545,0.8388296553434168,0.5080755487209533,0.0008188932828794705
44,1.2313513848628153,0.8769765365978067,2.9141341520898725,0.8609471857178279,0.5947087222489903,0.0008107633162490161
45,1.2191904502225897,0.8868167134234464,3.0307935905137313,0.8267294817753533,0.5446668207025188,0.0008024972578737563
46,1.2076473560076246,0.8811208875286917,5.166292875870682,0.06784031738160179,0.05643846309798567,0.0007940987335200903
47,1.2167323649887283,0.8851589730510924,2.8943857945196982,0.8921398462682867,0.5672051277776958,0.0007855714270583738
48,1.2102233643212772,0.8876030774462297,3.0349916614907984,0.8128440366972477,0.4921765926639965,0.0007769190788470505
49,1.1958276347462178,0.890472243475304,3.1452143849080354,0.7360773617654351,0.5155711107068882,0.0007681454840920089
50,1.2070028304161897,0.8921618634702032,2.8232253830988,0.9045375650880239,0.5800379249291541,0.0007592544911818787
