epoch,train_loss,train_acc,val_loss,val_acc,lr
48,0.1801029314782398,0.9456239904786194,0.16088554864851382,0.9503099429704934,6.25e-05
49,0.17916192654762544,0.945411459661651,0.158644786225103,0.9500123977188197,6.25e-05
50,0.1791748549030071,0.9459959194083142,0.15833783961801118,0.9499132159682618,6.25e-05
51,0.17457601776270398,0.9469629346255207,0.15859147752894973,0.9504091247210513,3.125e-05
52,0.1747961853532111,0.9467504038085522,0.1531578908184164,0.950756260848004,3.125e-05
53,0.1746342350274114,0.9470585734931565,0.15658300158006808,0.9506570790974461,3.125e-05
54,0.17307800852369717,0.9476430332398198,0.15856305702489923,0.949764443342425,3.125e-05
55,0.17436581777085214,0.9468885488395817,0.15568615080455736,0.9503099429704934,3.125e-05
56,0.17364945559794326,0.9474730085862451,0.15386306546608153,0.9510042152243987,3.125e-05
57,0.17355213698953287,0.9474730085862451,0.15303243060813126,0.9514009422266303,3.125e-05
58,0.1711504321137142,0.9479299498427272,0.15295692092205376,0.950756260848004,3.125e-05
59,0.1736698454725877,0.9475048882087903,0.15658491256882587,0.9498140342177039,3.125e-05
60,0.17309331981328882,0.9475899005355777,0.15317957733069404,0.950756260848004,3.125e-05
61,0.17128991193560772,0.9484506503442999,0.16046813491767906,0.9489709893379619,1.5625e-05
62,0.17098016671828142,0.9481106010371504,0.1510644698553868,0.9519960327299777,1.5625e-05
63,0.17068888098166163,0.9483337583949673,0.15156592444165481,0.951748078353583,1.5625e-05
64,0.17122793468216554,0.9486950607838136,0.1555711546204772,0.9512025787255145,1.5625e-05
65,0.17006724804556209,0.9487906996514495,0.15131259638065148,0.9515993057277461,1.5625e-05
66,0.17131443031231663,0.9480149621695145,0.14981947537172588,0.9522439871063725,1.5625e-05
67,0.1694438571309411,0.9489394712233273,0.1525673014548497,0.9525911232333251,1.5625e-05
68,0.17024291360128962,0.948301878772422,0.14951511119941965,0.9515993057277461,1.5625e-05
69,0.17033006385263919,0.9483337583949673,0.1498956692631121,0.9521448053558146,1.5625e-05
70,0.1681197684688612,0.9489075916007821,0.14998406554285243,0.9524919414827672,1.5625e-05
71,0.16801849852930392,0.94865255462042,0.14915759869080575,0.9520952144805356,7.8125e-06
72,0.16740884875157735,0.9491945082036896,0.14904542336045973,0.9518968509794198,7.8125e-06
73,0.16702340739114668,0.9495451840516875,0.1483933067236058,0.9521448053558146,7.8125e-06
74,0.1686732388382348,0.9491732551219927,0.14904236341790825,0.9518968509794198,7.8125e-06
75,0.16752306558460967,0.9493432797755674,0.14960629213707577,0.9525911232333251,7.8125e-06
76,0.1689052731254763,0.9489075916007821,0.148212549637956,0.9522935779816514,7.8125e-06
77,0.16820817642736666,0.9489926039275695,0.14860224267728803,0.9523431688569304,7.8125e-06
