epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.1928278221966893,0.5545672872566522,1.268987263883576,0.6043144061492686,0.001
2,1.2403010026052432,0.63369251041401,1.1673260240084238,0.6526159186709646,0.0009997535269026829
3,1.0640697472052723,0.6941787809232338,1.9649062058070206,0.5818497396479048,0.0009990143508499217
4,0.9067465185885991,0.7657166539148177,0.8477803607865477,0.7814034217703942,0.0009977832013192385
5,0.8141655274559565,0.813578593896115,2.518251061811951,0.3332506818745351,0.0009960612933065818
6,0.7607989869869294,0.8426846892799456,0.670991264931357,0.8684849987602281,0.0009938503261272714
7,0.7193379677204436,0.8619187282155912,2.1423649780454097,0.6108108108108108,0.00099115248173898
8,0.6850295367060921,0.8757013516959959,0.8384115614549357,0.7891891891891892,0.0009879704225884043
9,0.6704020529572456,0.8827680013601972,1.2463039062409196,0.6994297049342921,0.0009843072889837512
10,0.6554006944452228,0.8879325002125308,0.7791238313450756,0.8467641953880486,0.000980166695995633
11,0.6402632318406063,0.893989628496132,0.6467132212298105,0.8904537565088024,0.0009755527298894294
12,0.6221636925527638,0.900546204199609,1.4666005575831287,0.6287131167865113,0.0009704699440926358
13,0.6132225437876948,0.9030753209215336,0.534341465353877,0.9211009174311927,0.0009649233547011817
14,0.6002831268217311,0.9069752614129049,1.2344003385330529,0.6751301760476073,0.0009589184355291487
15,0.59317744612785,0.910067584799796,0.5139211380316192,0.9289858666005455,0.000952461112706777
16,0.5940688974261639,0.9089305449290147,0.6063372829490697,0.8924869823952393,0.00094555775883209
17,0.5859236150921724,0.9123416645413585,0.8459125727718059,0.8161170344656583,0.0009382151866819101
18,0.5774026194073194,0.9149982997534643,0.6860605211905856,0.8760724026779073,0.0009304406424884702
19,0.5722644062742717,0.9161353396242455,0.8764163217324641,0.8277212992809323,0.000922241798788257
20,0.5672740805446013,0.9186219501827765,0.5912505858387275,0.9000247954376395,0.0009136267468501441
21,0.5597231236179497,0.9202796905551305,0.5451481506439051,0.9163897842796925,0.0009046039886902867
22,0.554489195453242,0.9219586840091814,0.5850362440063614,0.894718571782792,0.0008951824286816577
23,0.5507496909494051,0.9223306129388761,0.6313666382469671,0.8691792710141334,0.0008853713647665071
24,0.5447586801479151,0.924562186517045,1.6896979061776285,0.5778824696255889,0.0008751804792804149
