epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr
1,3.1774069092199326,0.3500595086287512,1.4515529047074283,0.6359037937019588,0.13215976786708455,0.001
2,1.6473339674759202,0.47062824109495877,1.0453571256088494,0.7185717827919663,0.1790368460050654,0.0009998904513956854
3,1.3696305019600319,0.5989649749213636,0.8620825398390979,0.8055541780312423,0.38208929384993073,0.00099956185363438
4,1.1836573045127887,0.6893437048372014,0.7601973161311946,0.8332754773121746,0.3134821002392551,0.0009990143508499217
5,1.0716532574293414,0.7397028819178781,0.98250277545474,0.7682122489461939,0.22886087743647085,0.0009982481831951274
6,1.0006216301213091,0.7686708322706792,0.9499339687478415,0.7613191172824201,0.35971138404788583,0.0009972636867364526
7,0.9530873225070299,0.7876923403893564,0.5950637304573002,0.9077113811058766,0.5176615496056248,0.0009960612933065818
8,0.911742184626897,0.8054705432287682,0.5589246866663425,0.9189685097941979,0.5907965941755958,0.0009946415303150127
9,0.8762441111960845,0.8193806851993539,0.596682794573524,0.9147036945202083,0.5749375204139238,0.0009930050205167172
10,0.8512602562727211,0.8292633681883873,0.8867463186955943,0.7682618398214729,0.3317460932141478,0.00099115248173898
11,0.8289770954757648,0.838550964889909,0.6867986230438766,0.8778080833126705,0.5954797581643329,0.0009890847265665358
12,0.8015877757765226,0.8483273824704582,1.3229132517259647,0.7106868336226134,0.295215428347525,0.0009868026619851433
13,0.7849193712708943,0.8545757884893309,0.6876169481763407,0.8730969501611704,0.572652084289378,0.000984307288983751
14,0.7672591149619492,0.861536172745048,0.5361897446516279,0.9253161418299033,0.6595805594515796,0.0009815997021154301
15,0.7654117015331748,0.8611004845702627,0.9721241749636506,0.7446069923134143,0.3713811260949092,0.0009786810890172674
16,0.7425234702780044,0.8688472328487631,0.5799890645703695,0.9100421522439871,0.677261022296633,0.0009755527298894293
17,0.733702018579577,0.8711425656720224,0.8015719791928326,0.8543020084304488,0.45105664763810305,0.0009722159969336218
18,0.7218600834681754,0.874447419875882,0.541530191877655,0.9224398710637243,0.6551359250801999,0.0009686723537511998
19,0.7121851544269522,0.8774441043951373,0.49279479990518626,0.9408876766674932,0.6631223873172061,0.0009649233547011815
20,0.7052078898703171,0.8801963784748789,0.55391214575213,0.9347384081329035,0.6372489099822906,0.0009609706442184559
21,0.6952409837497879,0.8832249426166794,0.5517641290198358,0.9234812794445822,0.6731379103053957,0.000956815956092479
22,0.6884447095102876,0.8850208280200629,0.5134474312197976,0.9244730969501612,0.6400232061564198,0.0009524611127067767
23,0.6742083355651404,0.8915242710192978,0.7671257467504,0.8018844532606001,0.6036948663914282,0.0009479080242395866
24,0.6695292316700826,0.8916199098869336,0.674443022825864,0.8807339449541285,0.5963093854219045,0.0009431586878259915
25,0.6600281338418897,0.8962743347785429,0.5749132060070591,0.9138110587651872,0.6684366199864687,0.0009382151866819096
26,0.6549101071090994,0.8954348380515175,0.8436595420934354,0.8111083560624845,0.5117410152350154,0.0009330796891903268
27,0.642557014527597,0.8998661055853099,0.4752860460717655,0.9454004463178776,0.7836707544005977,0.0009277544479501729
28,0.6395246892784927,0.9008650004250617,0.5851450691322461,0.9137614678899083,0.7010162891880908,0.0009222417987882563
29,0.6358377510244867,0.9029903085947463,0.6777757976654,0.8680386808827176,0.5955239210520905,0.0009165441597346945
30,0.6262182531678676,0.9074747088327808,0.515461938436765,0.929481775353335,0.6846372267197353,0.000910664029962285
31,0.6201666368064371,0.9075703477004166,0.4810788244282434,0.9455492189437144,0.7507774922896425,0.000904603988690286
32,0.6163913785504269,0.9085479894584715,0.46808592335568333,0.9470369452020828,0.7850295635710046,0.0008983666940530858
33,0.6130932649665773,0.9104820198928845,0.4565296132866632,0.9496652615918671,0.7893883619528893,0.0008919548819342568
34,0.6063377159312501,0.9121291337243901,0.5711179276982342,0.9215472353087032,0.7117204779696465,0.0008853713647665065
35,0.6072570911923669,0.9116934455496047,1.5489877642752838,0.6224150756260848,0.27473711261974426,0.0008786190302980521
36,0.5942939648587292,0.9150301793760095,0.9804527808323469,0.6920406645177287,0.4065518367305154,0.0008717008403259583
37,0.5840894291517048,0.9182712743347785,0.5733317717204105,0.894718571782792,0.7195353778424276,0.0008646198293969948
38,0.5819286204089744,0.9198865085437389,0.5079928535298381,0.9321100917431193,0.7296462956394903,0.0008573791034765851
39,0.5804515847044616,0.9201202924424041,0.4715130614282592,0.9469873543268039,0.692654811973309,0.000849981838586426
40,0.578126612416358,0.9196846042676188,0.5853398938584559,0.9097446069923134,0.6609243681769683,0.0008424312794113799
41,0.5691687235527781,0.9237120632491711,1.0191235395096208,0.6342177039424746,0.4011968748270191,0.0008347307378762496
42,0.5626827363182287,0.9256779733061294,0.526347973918371,0.9268534589635508,0.7283950782079772,0.0008268835916930577
43,0.5638518030167355,0.9238714613618975,1.0494876638464972,0.6904537565088024,0.4420544396194351,0.0008188932828794705
44,0.5576578925167289,0.9255717078976452,0.5223247704170727,0.9293825936027771,0.6939020013871078,0.0008107633162490161
45,0.5537093799657221,0.9272188217291507,0.430585054910245,0.9542772129928093,0.7715496768032267,0.0008024972578737563
46,0.5501819406856558,0.9284089943041741,0.47294248132057765,0.9438631291842301,0.7430683994399413,0.0007940987335200903
47,0.5438113850030345,0.9306830740457366,0.4465910671441868,0.9498140342177039,0.7886062241103696,0.0007855714270583738
48,0.5416288780515457,0.931044376434583,0.7323087518102266,0.8439375154971486,0.5119057530552729,0.0007769190788470505
