epoch,train_loss,train_acc,val_loss,val_acc,lr
1,35.15167285913028,0.001487715718779223,81.60039341115727,0.00014877262583684603,0.001
2,25.179868499002193,0.0001487715718779223,80.95559335448976,0.00014877262583684603,0.0009938503261272714
3,24.813649291136045,0.0001487715718779223,81.5848973029014,0.00014877262583684603,0.0009755527298894294
4,25.058302159476806,0.0001487715718779223,81.2193667219083,0.00014877262583684603,0.0009455577588320898
5,24.942800041081334,0.0001487715718779223,80.8443409284823,0.00014877262583684603,0.0009046039886902864
6,24.729394287800776,0.0001487715718779223,81.08189698807395,0.00014877262583684603,0.0008536998372026805
7,24.998043381680358,0.0001487715718779223,80.78831629489451,0.00014877262583684603,0.0007940987335200904
8,1.6706642677596888,0.5159185581909377,1.4488139689545048,0.6191916687329532,0.0007272682546199037
9,1.4378391645457949,0.5900493071495366,1.2529678650715792,0.645425241755517,0.0006548539886902864
10,1.3378391686846263,0.6526821389101419,1.451031208558559,0.5945945945945946,0.0005786390152875954
11,1.252540767451264,0.6872077701266683,1.502455479821466,0.5464418546987354,0.0005005000000000001
12,1.193612873680908,0.7146242455155998,0.9977073698164421,0.76037689065212,0.00042236098471240487
13,1.1463810659981115,0.7453136954858455,1.028642404295214,0.7369699975204562,0.0003461460113097139
14,1.1076339961598136,0.7708492731446059,1.4010213120297583,0.6613439127200595,0.00027373174538009644
15,1.0761496384289966,0.7891269234038936,0.9164963593354096,0.8487478303992065,0.00020690126647990973
16,1.0563971015716465,0.8024844852503613,0.9046385149313739,0.8498884205306224,0.00014730016279731955
17,1.0363950122125314,0.8128666156592705,0.9044514800430438,0.8570790974460699,9.639601130971382e-05
18,1.0236653975561587,0.8218885488395817,0.848388124053188,0.899578477560129,5.544224116791029e-05
19,1.015682407263782,0.8257566097084077,0.8407754041644323,0.9030498388296554,2.5447270110570814e-05
20,1.0136346765027853,0.8272124458046417,0.8374484144485591,0.90141333994545,7.149673872728739e-06
21,1.5259328678555608,0.5581271784408739,3.355135960747993,0.5738160178527151,0.001
22,1.3521806279341906,0.6320028904191107,3.667606418031692,0.5738160178527151,0.0009984602081996976
23,1.2613016813778102,0.6690045056533197,1.0045404944028506,0.7654351599305728,0.0009938503261272714
24,1.196678276827351,0.70694125648219,1.1758580424724723,0.7605256632779569,0.0009861987752386395
25,1.157560947333977,0.7225410184476749,1.0074767635443829,0.7482767170840565,0.0009755527298894294
26,1.1258231168963577,0.7305215506248406,0.9755781749032019,0.8491941482767171,0.0009619778264893878
27,1.1121631929037938,0.73025588710363,0.986425974396834,0.8291098437887429,0.0009455577588320898
28,1.099094457299209,0.7354947717419026,0.9702110820274155,0.7745102901066204,0.0009263937620948692
