epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr
46,2.452531513405284,0.9334884808297204,2.6932864768139164,0.9513513513513514,0.6338775841309379,0.0007940987335200903
47,2.4487552924960037,0.9348486780583185,2.6969798951299144,0.9506074882221671,0.6332645044173226,0.0007855714270583738
48,2.450151158587154,0.9344767491286237,2.789992665204049,0.9155963302752294,0.5768001160835595,0.0007769190788470505
49,2.443085719926376,0.936219501827765,2.697151526617348,0.950706669972725,0.6316184462396427,0.0007681454840920089
50,2.436048972528625,0.937048372013942,2.724747365123428,0.9418794941730722,0.6247006926982713,0.0007592544911818787
51,2.4326838046264196,0.9372502762900621,4.297247679795753,0.31718323828415573,0.13865381911272937,0.0007502500000000002
52,2.435134631703928,0.9372290232083652,2.7211481291337964,0.946838581700967,0.6239021052474247,0.0007411359602138069
53,2.425224871636653,0.9385254611918729,2.9239983511834176,0.8523183734192908,0.5434542942036322,0.0007319163695423711
54,2.4206710669658507,0.9395243560316245,3.2297067602485336,0.6789486734440863,0.4307292041228505,0.0007225952720028713
55,2.4101627813678284,0.941043951372949,2.746652266845022,0.9286883213488718,0.6142777352974448,0.0007131767561367538
56,2.399567949136463,0.9430736206749979,2.673963935695036,0.9528886684849988,0.695663138334278,0.0007036649532163622
57,2.3969838046849223,0.9427123182861515,2.6993824278956575,0.9537317133647409,0.7000750924410055,0.0006940640354328254
58,2.3957549421639097,0.9431692595426336,4.2413616127451155,0.2635755021076122,0.29830588480937176,0.0006843782140659967
59,2.3877306552218265,0.943955623565417,2.7184477797105537,0.9380609967765932,0.610450629993487,0.0006746117376372467
60,2.3840243131907872,0.9446144690980192,2.7397760089266074,0.9301760476072403,0.6403865244208766,0.0006647688900459223
61,2.3813245256751974,0.9451457961404404,2.666551947516837,0.9563600297545252,0.6714596973324491,0.0006548539886902863
62,2.3798562446885456,0.9455496046926805,2.7992795819595377,0.9064220183486239,0.6531789743057377,0.0006448713825737636
63,2.374006467075116,0.9465484995324323,2.7130447352816325,0.94009422266303,0.6660362939136811,0.0006348254503973252
64,2.3680519870397116,0.9469416815438239,2.7113945508694903,0.9422266303000248,0.6781811213343029,0.0006247205986388449
65,2.36965830982983,0.9482912522315736,2.67269519001445,0.9570543020084304,0.6986477250693349,0.0006145612596202726
66,2.3626910269407353,0.9491413754994474,2.6738427677670042,0.9516488966030251,0.6841393197980645,0.0006043518895634708
67,2.353729421950761,0.9495239309699907,2.6777231773666847,0.9503595338457724,0.6904496461912445,0.0005940969666355695
68,2.349653174213778,0.9500446314715634,2.688038153084401,0.9506570790974461,0.6902996135958529,0.000583800988984693
69,2.3435520880747074,0.9509478874436793,2.6741059649827137,0.9543268038680883,0.694062014916538,0.0005734684727669245
70,2.3432058641459172,0.9508841281985888,2.8955042218558993,0.870617406397223,0.6274290736373597,0.0005631039501653698
71,2.343131346249777,0.9508097424126498,3.042691431121202,0.8088767666749318,0.5035283387778514,0.0005527119674021929
72,2.34157503035303,0.9511497917197994,2.6922836335870546,0.9523927597322093,0.6697349184894349,0.0005422970827444914
73,2.333031657560336,0.9519467822834311,2.7052671927303824,0.9406893131663774,0.6730492027111454,0.000531863864504892
